STUDENTYEARMODULE,SID,NUMHUS,COURSETITLE,MODULENAME,CREDITS,LEVEL,SEMESTER,AGEONENTRY,SEX,ETHNICITY,ETHNICITYDETAILED,DISABLETYPE,CARELEAVER,IMDQUINTILE,ACCOMMODATIONTYPE,COMMUTELENGTH,OFSENTQUALGRPCODE,OFSENTQUALGRPLABEL,HESATARIFFGRPCODE,HESATARIFFGRPLABEL,TARIFFPOINTS,STATEMARKERLABEL,SCHOLARSHIPANY,GREATSTARTACCESS,BURSARY,CLASSIFICATION,MABSEQ,ASSTYPECODE,ASSTYPENAME,ASSPERC,HASMC,ACCEPTEDMC,MODULEGRADE
LB++G&$V*;;&P_RSH((GJ*,0.1019396225747327,0.0,BSc Psychology FT,Cognitive Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Asian - Bangladeshi or Bangladeshi British,Not disabled,Not a care leaver,Quintile 2,Commuter,6-10 miles,0.8291893899805323,"BTECs (at least DDM), or one A-level and two BTECs",7,116+ points,1.1965137057305053,State school leaver,Not a scholarship student,Other students,Other students,02:02,-0.9841894013026808,CWK,Coursework,-0.39689379082727955,-0.20816990425703272,-0.20294373961704976,0.839771319598312
LB++G&$V*;;&P_RSH((GJ*,0.1019396225747327,0.0,BSc Psychology FT,Cognitive Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Asian - Bangladeshi or Bangladeshi British,Not disabled,Not a care leaver,Quintile 2,Commuter,6-10 miles,0.8291893899805323,"BTECs (at least DDM), or one A-level and two BTECs",7,116+ points,1.1965137057305053,State school leaver,Not a scholarship student,Other students,Other students,02:02,0.6220280334895573,EXC,Examination - closed book,0.8747760484773625,-0.20816990425703272,-0.20294373961704976,1.1850492526236087
"LC7J91BI%KX8O^VCR_B_R""",0.1019396225747327,0.0,BSc Cognitive and Clinical Neuroscience FT,Introduction to Psychological Research Methods,0.0,0.0,SEM2,-0.32407149626510107,Female,Asian,Asian - Pakistani or Pakistani British,Not disabled,Not a care leaver,Quintile 4,Commuter,10-15 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,5,91 - 105 points,0.19197664795750755,State school leaver,Not a scholarship student,Other students,Other students,02:01,-0.9841894013026808,ICN,In-Class Test/Assignment non exam conditions,-1.668563630131922,-0.20816990425703272,-0.20294373961704976,-0.4794212694983352
"LC7J91BI%KX8O^VCR_B_R""",0.1019396225747327,0.0,BSc Cognitive and Clinical Neuroscience FT,Introduction to Psychological Research Methods,0.0,0.0,SEM2,-0.32407149626510107,Female,Asian,Asian - Pakistani or Pakistani British,Not disabled,Not a care leaver,Quintile 4,Commuter,10-15 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,5,91 - 105 points,0.19197664795750755,State school leaver,Not a scholarship student,Other students,Other students,02:01,0.6220280334895573,CWK,Coursework,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,0.1775513325497963
"LC7J91BI%KX8O^VCR_B_R""",0.1019396225747327,0.0,BSc Cognitive and Clinical Neuroscience FT,Introduction to Psychological Research Methods,0.0,0.0,SEM2,-0.32407149626510107,Female,Asian,Asian - Pakistani or Pakistani British,Not disabled,Not a care leaver,Quintile 4,Commuter,10-15 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,5,91 - 105 points,0.19197664795750755,State school leaver,Not a scholarship student,Other students,Other students,02:01,2.2282454682817954,EXC,Examination - closed book,-1.032728710479601,-0.20816990425703272,-0.20294373961704976,-0.9369932415318581
LCW%J=V@CP$^;UV.;T(XN*,0.1019396225747327,0.0,BSc Psychology FT,Social Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Asian - Bangladeshi or Bangladeshi British,Not disabled,Not known / not applicable,Quintile 2,Commuter,3-6 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,5,91 - 105 points,0.19197664795750755,State school leaver,Not a scholarship student,Other students,Other students,02:01,-0.9841894013026808,SSY,Essay,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,0.1250774825459519
LCW%J=V@CP$^;UV.;T(XN*,0.1019396225747327,0.0,BSc Psychology FT,Social Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Asian - Bangladeshi or Bangladeshi British,Not disabled,Not known / not applicable,Quintile 2,Commuter,3-6 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,5,91 - 105 points,0.19197664795750755,State school leaver,Not a scholarship student,Other students,Other students,02:01,0.6220280334895573,EXC,Examination - closed book,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,0.9468179736061556
LE+[HF'&':R>99T%N7O&M.,0.1019396225747327,0.0,BSc Psychology and Counselling FT,Biological Psychology,0.0,0.0,SEM2,0.21847998887276293,Male,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not a care leaver,Quintile 4,Other inc. Private Halls,3-6 miles,0.8291893899805323,"BTECs (at least DDM), or one A-level and two BTECs",7,116+ points,1.3974211172851048,State school leaver,Not a scholarship student,Other students,Other students,02:01,-0.9841894013026808,PRE,Presentation,-1.668563630131922,-0.20816990425703272,-0.20294373961704976,0.7054382635884717
LE+[HF'&':R>99T%N7O&M.,0.1019396225747327,0.0,BSc Psychology and Counselling FT,Biological Psychology,0.0,0.0,SEM2,0.21847998887276293,Male,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not a care leaver,Quintile 4,Other inc. Private Halls,3-6 miles,0.8291893899805323,"BTECs (at least DDM), or one A-level and two BTECs",7,116+ points,1.3974211172851048,State school leaver,Not a scholarship student,Other students,Other students,02:01,0.6220280334895573,EXC,Examination - closed book,2.146445887782005,-0.20816990425703272,-0.20294373961704976,0.8334744575978519
"LEJLMXXN7LB'IF9H(""DYI&",0.1019396225747327,0.0,BSc Psychology FT,Biological Psychology,0.0,0.0,SEM2,-0.32407149626510107,Female,Other,Mixed or multiple ethnic groups - White or White British and Black African or Black African British,Not disabled,Not a care leaver,Quintile 1,Commuter,6-10 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,6,106 - 115 points,0.3928840595121071,State school leaver,Not a scholarship student,Other students,Other students,02:01,-0.9841894013026808,PRE,Presentation,-1.668563630131922,4.803768362045622,4.927473997901967,-0.7680274445194794
"LEJLMXXN7LB'IF9H(""DYI&",0.1019396225747327,0.0,BSc Psychology FT,Biological Psychology,0.0,0.0,SEM2,-0.32407149626510107,Female,Other,Mixed or multiple ethnic groups - White or White British and Black African or Black African British,Not disabled,Not a care leaver,Quintile 1,Commuter,6-10 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,6,106 - 115 points,0.3928840595121071,State school leaver,Not a scholarship student,Other students,Other students,02:01,0.6220280334895573,EXC,Examination - closed book,2.146445887782005,-0.20816990425703272,-0.20294373961704976,-1.6737260955858337
"LF'?O!R@DDYXQ<UO';""CB+",0.1019396225747327,0.0,BSc Psychology FT,Biological Psychology,0.0,0.0,SEM2,-0.052795753696169075,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not known / not applicable,Quintile 5,Unknown,Not known,-0.4192863562200545,A-levels (CDD or higher),5,91 - 105 points,-0.059157616485741873,State school leaver,Not a scholarship student,Other students,Other students,1st,-0.9841894013026808,PRE,Presentation,-1.668563630131922,-0.20816990425703272,-0.20294373961704976,-0.24748685248134292
"LF'?O!R@DDYXQ<UO';""CB+",0.1019396225747327,0.0,BSc Psychology FT,Biological Psychology,0.0,0.0,SEM2,-0.052795753696169075,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not known / not applicable,Quintile 5,Unknown,Not known,-0.4192863562200545,A-levels (CDD or higher),5,91 - 105 points,-0.059157616485741873,State school leaver,Not a scholarship student,Other students,Other students,1st,0.6220280334895573,EXC,Examination - closed book,2.146445887782005,-0.20816990425703272,-0.20294373961704976,-0.20130986447796012
"LF3=.2=(CZ0]%%I(RZ?""%$",0.1019396225747327,0.0,BSc Psychology and Counselling FT,Introduction to Psychological Research Methods,0.0,0.0,SEM2,-0.32407149626510107,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Mental health condition,Not a care leaver,Quintile 4,Commuter,15-20 miles,0.8291893899805323,"BTECs (at least DDM), or one A-level and two BTECs",7,116+ points,0.7946988826213062,State school leaver,Not a scholarship student,Other students,Other students,02:01,-0.9841894013026808,ICN,In-Class Test/Assignment non exam conditions,-1.668563630131922,-0.20816990425703272,-0.20294373961704976,0.20903564255210338
"LF3=.2=(CZ0]%%I(RZ?""%$",0.1019396225747327,0.0,BSc Psychology and Counselling FT,Introduction to Psychological Research Methods,0.0,0.0,SEM2,-0.32407149626510107,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Mental health condition,Not a care leaver,Quintile 4,Commuter,15-20 miles,0.8291893899805323,"BTECs (at least DDM), or one A-level and two BTECs",7,116+ points,0.7946988826213062,State school leaver,Not a scholarship student,Other students,Other students,02:01,0.6220280334895573,CWK,Coursework,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,0.8597113825997741
"LF3=.2=(CZ0]%%I(RZ?""%$",0.1019396225747327,0.0,BSc Psychology and Counselling FT,Introduction to Psychological Research Methods,0.0,0.0,SEM2,-0.32407149626510107,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Mental health condition,Not a care leaver,Quintile 4,Commuter,15-20 miles,0.8291893899805323,"BTECs (at least DDM), or one A-level and two BTECs",7,116+ points,0.7946988826213062,State school leaver,Not a scholarship student,Other students,Other students,02:01,2.2282454682817954,EXC,Examination - closed book,-1.032728710479601,-0.20816990425703272,-0.20294373961704976,-0.8803214835277063
"LG(3[0'UDJU+6B%7BAESM""",-9.809728295461055,0.0,BSc Psychology and Counselling FT,Introduction to Psychological Research Methods,0.0,0.0,SEM2,-0.32407149626510107,Male,Asian,Asian - Indian or Indian British,Not disabled,Not a care leaver,Quintile 4,Commuter,6-10 miles,0.8291893899805323,"BTECs (at least DDM), or one A-level and two BTECs",7,116+ points,1.1965137057305053,State school leaver,Not a scholarship student,Other students,Other students,02:02,-0.9841894013026808,ICN,In-Class Test/Assignment non exam conditions,-1.668563630131922,-0.20816990425703272,-0.20294373961704976,1.1189322016187653
"LG(3[0'UDJU+6B%7BAESM""",-9.809728295461055,0.0,BSc Psychology and Counselling FT,Introduction to Psychological Research Methods,0.0,0.0,SEM2,-0.32407149626510107,Male,Asian,Asian - Indian or Indian British,Not disabled,Not a care leaver,Quintile 4,Commuter,6-10 miles,0.8291893899805323,"BTECs (at least DDM), or one A-level and two BTECs",7,116+ points,1.1965137057305053,State school leaver,Not a scholarship student,Other students,Other students,02:02,0.6220280334895573,CWK,Coursework,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,-0.5402909355027945
"LG(3[0'UDJU+6B%7BAESM""",-9.809728295461055,0.0,BSc Psychology and Counselling FT,Introduction to Psychological Research Methods,0.0,0.0,SEM2,-0.32407149626510107,Male,Asian,Asian - Indian or Indian British,Not disabled,Not a care leaver,Quintile 4,Commuter,6-10 miles,0.8291893899805323,"BTECs (at least DDM), or one A-level and two BTECs",7,116+ points,1.1965137057305053,State school leaver,Not a scholarship student,Other students,Other students,02:02,2.2282454682817954,EXC,Examination - closed book,-1.032728710479601,-0.20816990425703272,-0.20294373961704976,-0.42694741949449083
"LG`RGK\+ZQT/'^(W0YVQ6,",0.1019396225747327,0.0,BSc Psychology FT,Individual Differences,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Any other Asian background,Not disabled,Not a care leaver,Quintile 3,Unknown,Not known,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,5,91 - 105 points,0.19197664795750755,Other school leaver,Not a scholarship student,Other students,Other students,02:01,-0.9841894013026808,CWK,Coursework,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,-0.4248484654943367
"LG`RGK\+ZQT/'^(W0YVQ6,",0.1019396225747327,0.0,BSc Psychology FT,Individual Differences,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Any other Asian background,Not disabled,Not a care leaver,Quintile 3,Unknown,Not known,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,5,91 - 105 points,0.19197664795750755,Other school leaver,Not a scholarship student,Other students,Other students,02:01,0.6220280334895573,EXC,Examination - closed book,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,1.020281363611538
"LG$GC)0,HXZ3`B.5,>P*E/",0.1019396225747327,0.0,BSc Psychology FT,Individual Differences,0.0,0.0,SEM1,-0.32407149626510107,Female,Other,Mixed or multiple ethnic groups - White or White British and Black African or Black African British,Not disabled,Not a care leaver,Quintile 3,Commuter,3-6 miles,-0.4192863562200545,A-levels (CDD or higher),5,91 - 105 points,-0.008930763597091992,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,-0.9841894013026808,CWK,Coursework,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,0.0642078165414926
"LG$GC)0,HXZ3`B.5,>P*E/",0.1019396225747327,0.0,BSc Psychology FT,Individual Differences,0.0,0.0,SEM1,-0.32407149626510107,Female,Other,Mixed or multiple ethnic groups - White or White British and Black African or Black African British,Not disabled,Not a care leaver,Quintile 3,Commuter,3-6 miles,-0.4192863562200545,A-levels (CDD or higher),5,91 - 105 points,-0.008930763597091992,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,0.6220280334895573,EXC,Examination - closed book,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,-0.6756734685127129
LGAHNBO5*NSDN9E&^9XT++,0.1019396225747327,0.0,BSc Psychology FT,Introduction to Psychological Research Methods,0.0,0.0,SEM2,-0.32407149626510107,Female,Asian,Any other Asian background,Not disabled,Not known / not applicable,Quintile 4,Commuter,3-6 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,7,116+ points,0.7946988826213062,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:02,-0.9841894013026808,ICN,In-Class Test/Assignment non exam conditions,-1.668563630131922,-0.20816990425703272,-0.20294373961704976,0.41158470356694193
LGAHNBO5*NSDN9E&^9XT++,0.1019396225747327,0.0,BSc Psychology FT,Introduction to Psychological Research Methods,0.0,0.0,SEM2,-0.32407149626510107,Female,Asian,Any other Asian background,Not disabled,Not known / not applicable,Quintile 4,Commuter,3-6 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,7,116+ points,0.7946988826213062,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:02,0.6220280334895573,CWK,Coursework,0.23894112882504143,4.803768362045622,4.927473997901967,-1.908808943603056
LGAHNBO5*NSDN9E&^9XT++,0.1019396225747327,0.0,BSc Psychology FT,Introduction to Psychological Research Methods,0.0,0.0,SEM2,-0.32407149626510107,Female,Asian,Any other Asian background,Not disabled,Not known / not applicable,Quintile 4,Commuter,3-6 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,7,116+ points,0.7946988826213062,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:02,2.2282454682817954,EXC,Examination - closed book,-1.032728710479601,-0.20816990425703272,-0.20294373961704976,0.7411204815910848
LH*PB7X`I^BYT#&U[Q>H*',0.1019396225747327,0.0,BSc Psychology FT,Developmental Psychology,0.0,0.0,SEM2,-0.32407149626510107,Female,Other,Arab,Not disabled,Not known / not applicable,Quintile 3,Unknown,Not known,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,6,106 - 115 points,0.3928840595121071,State school leaver,Not a scholarship student,Other students,Other students,02:01,-0.9841894013026808,SSY,Essay,-0.39689379082727955,-0.20816990425703272,-0.20294373961704976,-0.10475798047088626
LH*PB7X`I^BYT#&U[Q>H*',0.1019396225747327,0.0,BSc Psychology FT,Developmental Psychology,0.0,0.0,SEM2,-0.32407149626510107,Female,Other,Arab,Not disabled,Not known / not applicable,Quintile 3,Unknown,Not known,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,6,106 - 115 points,0.3928840595121071,State school leaver,Not a scholarship student,Other students,Other students,02:01,0.6220280334895573,EXC,Examination - closed book,0.8747760484773625,-0.20816990425703272,-0.20294373961704976,-2.0022123966098992
